Id,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
7223,2020-11-08,17.0,16.0,0.0,1.0,A,0.0,0.0,D,43.0,12.0,19.0,2.0,5.0,17.0,12.0,9.0,6.0,1.0,0.0,0.0,0.0,Ses2020/2021
7224,2020-11-08,37.0,40.0,1.0,0.0,H,1.0,0.0,H,15.0,10.0,7.0,3.0,2.0,12.0,8.0,6.0,3.0,2.0,3.0,0.0,0.0,Ses2020/2021
7225,2020-11-08,3.0,13.0,1.0,1.0,D,1.0,1.0,D,28.0,7.0,10.0,2.0,3.0,19.0,11.0,1.0,2.0,3.0,1.0,0.0,0.0,Ses2020/2021
7226,2020-11-08,8.0,0.0,0.0,3.0,A,0.0,1.0,A,60.0,13.0,15.0,2.0,6.0,11.0,13.0,3.0,8.0,0.0,0.0,0.0,0.0,Ses2020/2021
7227,2020-11-21,15.0,19.0,0.0,2.0,A,0.0,1.0,A,28.0,8.0,14.0,1.0,3.0,11.0,12.0,7.0,4.0,2.0,0.0,0.0,0.0,Ses2020/2021
7228,2020-11-21,0.0,46.0,1.0,2.0,A,0.0,1.0,A,66.0,15.0,7.0,4.0,3.0,5.0,18.0,12.0,3.0,2.0,1.0,0.0,1.0,Ses2020/2021
7229,2020-11-21,16.0,3.0,2.0,0.0,H,1.0,0.0,H,20.0,4.0,22.0,2.0,5.0,13.0,19.0,0.0,10.0,2.0,2.0,0.0,0.0,Ses2020/2021
7230,2020-11-21,14.0,17.0,1.0,0.0,H,0.0,0.0,D,7.0,17.0,7.0,7.0,2.0,12.0,17.0,8.0,2.0,1.0,1.0,0.0,0.0,Ses2020/2021
7231,2020-11-22,2.0,1.0,2.0,3.0,A,1.0,3.0,A,43.0,14.0,9.0,6.0,7.0,14.0,10.0,2.0,5.0,2.0,0.0,0.0,0.0,Ses2020/2021
7232,2020-11-22,21.0,7.0,0.0,1.0,A,0.0,0.0,D,60.0,9.0,15.0,5.0,3.0,7.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,Ses2020/2021
7233,2020-11-22,25.0,8.0,0.0,0.0,D,0.0,0.0,D,15.0,25.0,9.0,4.0,2.0,9.0,8.0,5.0,3.0,3.0,0.0,0.0,1.0,Ses2020/2021
7234,2020-11-22,13.0,37.0,3.0,0.0,H,2.0,0.0,H,59.0,24.0,11.0,13.0,4.0,15.0,6.0,10.0,3.0,0.0,2.0,0.0,0.0,Ses2020/2021
7235,2020-11-23,44.0,34.0,1.0,0.0,H,1.0,0.0,H,22.0,10.0,15.0,4.0,5.0,13.0,9.0,4.0,7.0,2.0,0.0,0.0,0.0,Ses2020/2021
7236,2020-11-23,40.0,22.0,1.0,1.0,D,0.0,0.0,D,54.0,20.0,7.0,9.0,2.0,14.0,13.0,7.0,4.0,2.0,0.0,0.0,0.0,Ses2020/2021
7237,2020-11-27,34.0,15.0,0.0,2.0,A,0.0,0.0,D,62.0,12.0,14.0,3.0,7.0,9.0,10.0,7.0,3.0,2.0,2.0,0.0,0.0,Ses2020/2021
7238,2020-11-28,46.0,13.0,1.0,1.0,D,0.0,0.0,D,23.0,11.0,6.0,3.0,2.0,9.0,13.0,4.0,3.0,2.0,1.0,0.0,0.0,Ses2020/2021
7239,2020-11-28,3.0,44.0,5.0,0.0,H,3.0,0.0,H,42.0,19.0,9.0,6.0,1.0,12.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,Ses2020/2021
7240,2020-11-28,1.0,25.0,0.0,1.0,A,0.0,0.0,D,59.0,15.0,23.0,8.0,7.0,8.0,14.0,4.0,2.0,1.0,2.0,0.0,0.0,Ses2020/2021
7241,2020-11-28,17.0,21.0,1.0,0.0,H,1.0,0.0,H,20.0,17.0,21.0,6.0,5.0,10.0,9.0,14.0,9.0,2.0,3.0,0.0,0.0,Ses2020/2021
7242,2020-11-29,22.0,14.0,2.0,3.0,A,2.0,0.0,H,9.0,10.0,15.0,5.0,6.0,12.0,12.0,5.0,9.0,1.0,0.0,0.0,0.0,Ses2020/2021
7243,2020-11-29,19.0,16.0,0.0,0.0,D,0.0,0.0,D,29.0,13.0,5.0,3.0,1.0,20.0,9.0,3.0,3.0,4.0,2.0,0.0,0.0,Ses2020/2021
7244,2020-11-29,8.0,40.0,1.0,2.0,A,1.0,2.0,A,66.0,13.0,11.0,2.0,5.0,13.0,13.0,8.0,4.0,3.0,4.0,0.0,0.0,Ses2020/2021
7245,2020-11-30,37.0,2.0,1.0,2.0,A,0.0,2.0,A,10.0,16.0,10.0,3.0,5.0,9.0,21.0,6.0,5.0,0.0,2.0,0.0,0.0,Ses2020/2021
7246,2020-11-30,7.0,0.0,2.0,1.0,H,1.0,1.0,D,13.0,6.0,16.0,2.0,6.0,20.0,7.0,3.0,7.0,1.0,1.0,0.0,0.0,Ses2020/2021
7247,2020-12-05,44.0,1.0,1.0,1.0,D,1.0,1.0,D,15.0,8.0,13.0,3.0,6.0,6.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,Ses2020/2021
7248,2020-12-05,3.0,2.0,2.0,0.0,H,2.0,0.0,H,9.0,16.0,6.0,6.0,1.0,7.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,Ses2020/2021
7249,2020-12-05,7.0,14.0,1.0,3.0,A,1.0,0.0,H,54.0,19.0,15.0,6.0,6.0,9.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,Ses2020/2021
7250,2020-12-05,19.0,25.0,3.0,1.0,H,1.0,1.0,D,22.0,23.0,8.0,11.0,3.0,12.0,9.0,8.0,4.0,0.0,2.0,0.0,0.0,Ses2020/2021
7251,2020-12-06,17.0,34.0,1.0,5.0,A,1.0,1.0,D,29.0,9.0,18.0,4.0,6.0,10.0,16.0,4.0,6.0,2.0,2.0,1.0,0.0,Ses2020/2021
7252,2020-12-06,21.0,37.0,1.0,2.0,A,1.0,1.0,D,23.0,4.0,13.0,1.0,4.0,13.0,6.0,6.0,5.0,1.0,3.0,0.0,0.0,Ses2020/2021
7253,2020-12-06,16.0,8.0,2.0,0.0,H,2.0,0.0,H,60.0,6.0,11.0,3.0,2.0,16.0,12.0,3.0,9.0,1.0,2.0,0.0,0.0,Ses2020/2021
7254,2020-12-06,13.0,40.0,4.0,0.0,H,1.0,0.0,H,28.0,11.0,9.0,6.0,3.0,8.0,14.0,4.0,6.0,1.0,1.0,0.0,0.0,Ses2020/2021
7255,2020-12-07,46.0,22.0,1.0,2.0,A,1.0,1.0,D,7.0,12.0,10.0,4.0,3.0,12.0,12.0,4.0,3.0,3.0,3.0,0.0,0.0,Ses2020/2021
7256,2020-12-11,25.0,7.0,1.0,2.0,A,1.0,1.0,D,66.0,13.0,19.0,7.0,8.0,12.0,10.0,5.0,6.0,1.0,2.0,0.0,0.0,Ses2020/2021
7257,2020-12-12,40.0,0.0,0.0,1.0,A,0.0,0.0,D,20.0,16.0,13.0,7.0,2.0,23.0,15.0,5.0,8.0,2.0,5.0,0.0,0.0,Ses2020/2021
7258,2020-12-12,15.0,17.0,2.0,1.0,H,1.0,0.0,H,61.0,12.0,13.0,7.0,3.0,9.0,12.0,4.0,3.0,2.0,3.0,0.0,0.0,Ses2020/2021
7259,2020-12-12,14.0,3.0,0.0,0.0,D,0.0,0.0,D,59.0,11.0,9.0,2.0,2.0,13.0,6.0,4.0,3.0,1.0,1.0,0.0,0.0,Ses2020/2021
7260,2020-12-12,1.0,19.0,1.0,0.0,H,1.0,0.0,H,9.0,9.0,10.0,4.0,3.0,10.0,11.0,6.0,6.0,2.0,3.0,0.0,0.0,Ses2020/2021
7261,2020-12-13,22.0,21.0,3.0,0.0,H,1.0,0.0,H,43.0,16.0,3.0,6.0,0.0,8.0,14.0,8.0,4.0,0.0,1.0,0.0,0.0,Ses2020/2021
7262,2020-12-13,34.0,16.0,1.0,1.0,D,0.0,1.0,A,22.0,16.0,14.0,5.0,6.0,15.0,11.0,4.0,7.0,1.0,1.0,0.0,0.0,Ses2020/2021
7263,2020-12-13,2.0,13.0,1.0,1.0,D,1.0,0.0,H,54.0,10.0,12.0,5.0,6.0,9.0,5.0,6.0,8.0,3.0,1.0,0.0,0.0,Ses2020/2021
7264,2020-12-13,8.0,44.0,0.0,1.0,A,0.0,0.0,D,62.0,18.0,10.0,6.0,2.0,5.0,11.0,13.0,4.0,2.0,1.0,1.0,0.0,Ses2020/2021
7265,2020-12-13,37.0,46.0,3.0,0.0,H,3.0,0.0,H,60.0,15.0,12.0,6.0,4.0,9.0,11.0,9.0,5.0,2.0,1.0,0.0,0.0,Ses2020/2021
7266,2020-12-15,40.0,19.0,2.0,1.0,H,0.0,0.0,D,23.0,12.0,13.0,4.0,3.0,12.0,12.0,5.0,6.0,2.0,2.0,0.0,0.0,Ses2020/2021
7267,2020-12-15,3.0,17.0,1.0,1.0,D,1.0,1.0,D,13.0,26.0,5.0,7.0,1.0,5.0,8.0,13.0,2.0,2.0,3.0,0.0,0.0,Ses2020/2021
7268,2020-12-16,8.0,22.0,1.0,1.0,D,0.0,1.0,A,29.0,9.0,13.0,4.0,3.0,13.0,13.0,2.0,7.0,1.0,3.0,1.0,0.0,Ses2020/2021
7269,2020-12-16,25.0,15.0,5.0,2.0,H,1.0,1.0,D,10.0,25.0,10.0,10.0,4.0,10.0,13.0,7.0,4.0,3.0,1.0,0.0,0.0,Ses2020/2021
7270,2020-12-16,37.0,1.0,0.0,2.0,A,0.0,1.0,A,42.0,14.0,11.0,2.0,6.0,12.0,9.0,4.0,6.0,2.0,3.0,0.0,0.0,Ses2020/2021
7271,2020-12-16,2.0,46.0,0.0,0.0,D,0.0,0.0,D,4.0,9.0,9.0,4.0,4.0,15.0,11.0,1.0,8.0,1.0,0.0,0.0,0.0,Ses2020/2021
7272,2020-12-16,13.0,16.0,2.0,1.0,H,1.0,1.0,D,15.0,17.0,8.0,11.0,2.0,8.0,9.0,7.0,4.0,0.0,2.0,0.0,0.0,Ses2020/2021
7273,2020-12-16,7.0,34.0,1.0,1.0,D,0.0,1.0,A,7.0,9.0,8.0,2.0,2.0,8.0,12.0,5.0,3.0,0.0,1.0,0.0,1.0,Ses2020/2021
7274,2020-12-17,0.0,44.0,0.0,0.0,D,0.0,0.0,D,28.0,27.0,6.0,7.0,4.0,17.0,19.0,11.0,1.0,1.0,1.0,0.0,0.0,Ses2020/2021
7275,2020-12-17,21.0,14.0,2.0,3.0,A,1.0,2.0,A,66.0,12.0,14.0,6.0,8.0,17.0,8.0,6.0,3.0,3.0,2.0,0.0,0.0,Ses2020/2021
7276,2020-12-19,34.0,13.0,0.0,7.0,A,0.0,3.0,A,9.0,5.0,14.0,3.0,8.0,5.0,11.0,5.0,4.0,1.0,0.0,0.0,0.0,Ses2020/2021
7277,2020-12-19,22.0,3.0,0.0,1.0,A,0.0,1.0,A,20.0,9.0,11.0,3.0,5.0,9.0,11.0,6.0,6.0,2.0,2.0,0.0,0.0,Ses2020/2021
7278,2020-12-19,1.0,8.0,2.0,1.0,H,2.0,1.0,H,54.0,9.0,13.0,2.0,2.0,9.0,9.0,4.0,3.0,1.0,3.0,0.0,0.0,Ses2020/2021
7279,2020-12-19,15.0,2.0,1.0,1.0,D,0.0,1.0,A,62.0,12.0,11.0,5.0,4.0,7.0,17.0,2.0,9.0,1.0,2.0,0.0,1.0,Ses2020/2021
7280,2020-12-20,46.0,21.0,1.0,1.0,D,0.0,0.0,D,13.0,21.0,5.0,5.0,3.0,9.0,11.0,14.0,2.0,1.0,5.0,0.0,1.0,Ses2020/2021
7281,2020-12-20,16.0,37.0,0.0,2.0,A,0.0,1.0,A,28.0,8.0,17.0,3.0,4.0,15.0,14.0,5.0,3.0,2.0,2.0,0.0,0.0,Ses2020/2021
7282,2020-12-20,14.0,25.0,6.0,2.0,H,4.0,1.0,H,15.0,26.0,17.0,14.0,3.0,6.0,6.0,11.0,13.0,1.0,0.0,0.0,0.0,Ses2020/2021
7283,2020-12-20,17.0,0.0,0.0,3.0,A,0.0,1.0,A,60.0,1.0,19.0,1.0,10.0,14.0,8.0,1.0,7.0,1.0,2.0,1.0,0.0,Ses2020/2021
7284,2020-12-21,44.0,40.0,2.0,1.0,H,1.0,0.0,H,42.0,10.0,15.0,4.0,3.0,11.0,15.0,1.0,7.0,2.0,1.0,0.0,0.0,Ses2020/2021
7285,2020-12-21,19.0,7.0,3.0,0.0,H,1.0,0.0,H,59.0,11.0,6.0,7.0,0.0,11.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,Ses2020/2021
7286,2020-12-26,37.0,14.0,2.0,2.0,D,1.0,1.0,D,20.0,10.0,9.0,2.0,4.0,10.0,17.0,5.0,0.0,2.0,1.0,0.0,0.0,Ses2020/2021
7287,2020-12-26,0.0,34.0,3.0,0.0,H,1.0,0.0,H,15.0,21.0,13.0,10.0,6.0,18.0,16.0,4.0,4.0,1.0,4.0,1.0,0.0,Ses2020/2021
7288,2020-12-26,2.0,22.0,0.0,0.0,D,0.0,0.0,D,61.0,10.0,3.0,1.0,2.0,15.0,12.0,6.0,3.0,2.0,0.0,0.0,0.0,Ses2020/2021
7289,2020-12-26,8.0,19.0,3.0,1.0,H,2.0,0.0,H,66.0,15.0,19.0,7.0,3.0,13.0,10.0,7.0,9.0,2.0,1.0,0.0,0.0,Ses2020/2021
7290,2020-12-26,3.0,15.0,2.0,0.0,H,1.0,0.0,H,54.0,11.0,7.0,6.0,2.0,5.0,12.0,7.0,3.0,2.0,2.0,0.0,0.0,Ses2020/2021
7291,2020-12-26,21.0,1.0,0.0,1.0,A,0.0,0.0,D,7.0,10.0,7.0,2.0,3.0,11.0,10.0,6.0,3.0,2.0,4.0,0.0,0.0,Ses2020/2021
7292,2020-12-27,25.0,44.0,1.0,0.0,H,1.0,0.0,H,4.0,11.0,14.0,4.0,6.0,8.0,14.0,4.0,12.0,0.0,3.0,0.0,0.0,Ses2020/2021
7293,2020-12-27,7.0,46.0,2.0,2.0,D,0.0,1.0,A,10.0,11.0,13.0,4.0,4.0,6.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,Ses2020/2021
7294,2020-12-27,13.0,17.0,1.0,1.0,D,1.0,0.0,H,22.0,17.0,5.0,2.0,3.0,8.0,5.0,8.0,3.0,0.0,1.0,0.0,0.0,Ses2020/2021
7295,2020-12-27,40.0,16.0,1.0,1.0,D,0.0,1.0,A,29.0,11.0,6.0,6.0,3.0,20.0,13.0,9.0,2.0,4.0,1.0,0.0,0.0,Ses2020/2021
7296,2020-12-28,34.0,37.0,1.0,1.0,D,0.0,0.0,D,62.0,4.0,17.0,1.0,3.0,10.0,7.0,2.0,5.0,0.0,1.0,0.0,0.0,Ses2020/2021
7297,2020-12-28,19.0,0.0,1.0,1.0,D,1.0,0.0,H,23.0,16.0,10.0,5.0,2.0,16.0,3.0,11.0,4.0,3.0,1.0,0.0,0.0,Ses2020/2021
7298,2020-12-29,46.0,8.0,0.0,1.0,A,0.0,0.0,D,60.0,13.0,11.0,2.0,3.0,11.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,Ses2020/2021
7299,2020-12-29,44.0,21.0,1.0,0.0,H,1.0,0.0,H,59.0,5.0,7.0,3.0,3.0,13.0,17.0,3.0,5.0,1.0,2.0,0.0,0.0,Ses2020/2021
7300,2020-12-29,22.0,7.0,0.0,0.0,D,0.0,0.0,D,43.0,8.0,8.0,3.0,3.0,16.0,15.0,4.0,3.0,3.0,1.0,0.0,0.0,Ses2020/2021
7301,2020-12-29,17.0,25.0,0.0,5.0,A,0.0,4.0,A,42.0,4.0,14.0,1.0,6.0,7.0,10.0,3.0,10.0,0.0,1.0,0.0,0.0,Ses2020/2021
7302,2020-12-29,14.0,40.0,1.0,0.0,H,0.0,0.0,D,9.0,11.0,9.0,3.0,5.0,11.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0,Ses2020/2021
7303,2020-12-30,15.0,13.0,0.0,0.0,D,0.0,0.0,D,29.0,8.0,11.0,2.0,4.0,9.0,13.0,5.0,12.0,2.0,3.0,0.0,0.0,Ses2020/2021
7304,2021-01-01,1.0,7.0,0.0,1.0,A,0.0,0.0,D,22.0,10.0,11.0,2.0,5.0,9.0,7.0,5.0,4.0,2.0,0.0,0.0,0.0,Ses2020/2021
7305,2021-01-01,14.0,0.0,2.0,1.0,H,1.0,0.0,H,66.0,19.0,5.0,9.0,5.0,22.0,10.0,5.0,10.0,4.0,0.0,0.0,0.0,Ses2020/2021
7306,2021-01-02,16.0,25.0,3.0,0.0,H,2.0,0.0,H,7.0,20.0,18.0,7.0,5.0,15.0,13.0,3.0,5.0,2.0,1.0,1.0,0.0,Ses2020/2021
7307,2021-01-02,34.0,21.0,2.0,0.0,H,2.0,0.0,H,23.0,9.0,7.0,4.0,2.0,8.0,18.0,3.0,6.0,1.0,3.0,0.0,0.0,Ses2020/2021
7308,2021-01-02,46.0,40.0,3.0,3.0,D,1.0,3.0,A,43.0,13.0,11.0,4.0,4.0,13.0,8.0,5.0,8.0,2.0,1.0,0.0,0.0,Ses2020/2021
7309,2021-01-02,17.0,8.0,0.0,4.0,A,0.0,2.0,A,60.0,7.0,21.0,3.0,12.0,7.0,4.0,3.0,5.0,1.0,2.0,0.0,0.0,Ses2020/2021
7310,2021-01-03,15.0,37.0,1.0,2.0,A,0.0,0.0,D,4.0,8.0,9.0,2.0,3.0,10.0,11.0,3.0,6.0,0.0,2.0,0.0,0.0,Ses2020/2021
7311,2021-01-03,19.0,3.0,1.0,3.0,A,0.0,3.0,A,15.0,9.0,18.0,2.0,6.0,11.0,10.0,5.0,3.0,3.0,1.0,0.0,0.0,Ses2020/2021
7312,2021-01-04,22.0,13.0,1.0,0.0,H,1.0,0.0,H,54.0,7.0,17.0,3.0,1.0,5.0,12.0,1.0,10.0,1.0,3.0,0.0,0.0,Ses2020/2021
7313,2021-01-12,21.0,15.0,1.0,0.0,H,0.0,0.0,D,43.0,17.0,7.0,4.0,3.0,13.0,12.0,5.0,2.0,2.0,3.0,0.0,1.0,Ses2020/2021
7314,2021-01-12,44.0,14.0,0.0,1.0,A,0.0,0.0,D,22.0,11.0,13.0,0.0,7.0,15.0,13.0,3.0,4.0,1.0,2.0,0.0,0.0,Ses2020/2021
7315,2021-01-12,40.0,1.0,1.0,2.0,A,1.0,1.0,D,60.0,12.0,5.0,3.0,3.0,6.0,11.0,6.0,5.0,2.0,2.0,0.0,0.0,Ses2020/2021
7316,2021-01-13,3.0,46.0,1.0,0.0,H,1.0,0.0,H,61.0,16.0,5.0,6.0,1.0,4.0,12.0,8.0,4.0,0.0,2.0,0.0,0.0,Ses2020/2021
7317,2021-01-13,16.0,2.0,1.0,1.0,D,1.0,0.0,H,29.0,15.0,15.0,6.0,4.0,13.0,15.0,6.0,5.0,1.0,2.0,0.0,0.0,Ses2020/2021
7318,2021-01-14,8.0,34.0,0.0,0.0,D,0.0,0.0,D,54.0,11.0,12.0,4.0,2.0,10.0,11.0,7.0,3.0,1.0,1.0,0.0,0.0,Ses2020/2021
7319,2021-01-16,40.0,17.0,2.0,3.0,A,2.0,1.0,H,66.0,23.0,12.0,6.0,5.0,10.0,14.0,11.0,0.0,2.0,1.0,0.0,0.0,Ses2020/2021
7320,2021-01-16,25.0,46.0,0.0,1.0,A,0.0,1.0,A,22.0,7.0,7.0,2.0,2.0,8.0,9.0,5.0,2.0,1.0,1.0,0.0,0.0,Ses2020/2021
7321,2021-01-16,7.0,44.0,1.0,0.0,H,1.0,0.0,H,59.0,15.0,10.0,4.0,2.0,12.0,9.0,7.0,4.0,2.0,1.0,0.0,0.0,Ses2020/2021
7322,2021-01-16,2.0,19.0,0.0,1.0,A,0.0,0.0,D,13.0,10.0,21.0,3.0,6.0,11.0,10.0,1.0,12.0,2.0,3.0,1.0,0.0,Ses2020/2021
7323,2021-01-16,37.0,22.0,2.0,0.0,H,1.0,0.0,H,23.0,16.0,8.0,5.0,3.0,10.0,11.0,2.0,5.0,2.0,2.0,0.0,0.0,Ses2020/2021
7324,2021-01-17,21.0,16.0,1.0,3.0,A,0.0,2.0,A,54.0,15.0,14.0,5.0,5.0,13.0,4.0,5.0,7.0,4.0,0.0,0.0,0.0,Ses2020/2021
7325,2021-01-17,13.0,14.0,0.0,0.0,D,0.0,0.0,D,29.0,17.0,8.0,3.0,4.0,15.0,6.0,7.0,3.0,2.0,1.0,0.0,0.0,Ses2020/2021
7326,2021-01-17,3.0,34.0,4.0,0.0,H,1.0,0.0,H,42.0,13.0,2.0,6.0,0.0,9.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,Ses2020/2021
7327,2021-01-18,8.0,15.0,3.0,0.0,H,0.0,0.0,D,7.0,20.0,4.0,6.0,1.0,9.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,Ses2020/2021
7328,2021-01-19,7.0,17.0,2.0,1.0,H,1.0,0.0,H,62.0,14.0,6.0,6.0,2.0,10.0,10.0,3.0,1.0,0.0,1.0,0.0,0.0,Ses2020/2021
7329,2021-01-19,37.0,19.0,2.0,0.0,H,2.0,0.0,H,28.0,8.0,9.0,6.0,5.0,7.0,16.0,6.0,3.0,1.0,3.0,0.0,0.0,Ses2020/2021
7330,2021-01-20,3.0,0.0,2.0,0.0,H,0.0,0.0,D,9.0,28.0,11.0,9.0,4.0,10.0,9.0,16.0,2.0,0.0,2.0,0.0,0.0,Ses2020/2021
7331,2021-01-20,2.0,14.0,1.0,2.0,A,1.0,1.0,D,60.0,12.0,15.0,5.0,5.0,6.0,10.0,2.0,8.0,3.0,1.0,0.0,0.0,Ses2020/2021
7332,2021-01-21,13.0,44.0,0.0,1.0,A,0.0,0.0,D,20.0,27.0,6.0,6.0,4.0,11.0,8.0,12.0,0.0,2.0,1.0,0.0,0.0,Ses2020/2021
7333,2021-01-23,0.0,15.0,2.0,0.0,H,2.0,0.0,H,10.0,14.0,7.0,5.0,1.0,9.0,18.0,5.0,4.0,0.0,3.0,0.0,0.0,Ses2020/2021
7334,2021-01-26,34.0,7.0,2.0,3.0,A,1.0,2.0,A,23.0,6.0,17.0,3.0,7.0,9.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,Ses2020/2021
7335,2021-01-26,15.0,25.0,1.0,2.0,A,0.0,1.0,A,15.0,22.0,9.0,5.0,2.0,10.0,15.0,9.0,5.0,1.0,3.0,0.0,0.0,Ses2020/2021
7336,2021-01-26,22.0,8.0,1.0,3.0,A,1.0,2.0,A,22.0,13.0,9.0,5.0,5.0,11.0,6.0,4.0,5.0,1.0,2.0,0.0,0.0,Ses2020/2021
7337,2021-01-26,17.0,3.0,0.0,5.0,A,0.0,4.0,A,59.0,4.0,18.0,1.0,7.0,8.0,8.0,3.0,8.0,2.0,0.0,0.0,0.0,Ses2020/2021
7338,2021-01-27,44.0,0.0,3.0,2.0,H,0.0,1.0,A,29.0,10.0,18.0,5.0,10.0,16.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,Ses2020/2021
7339,2021-01-27,19.0,40.0,0.0,0.0,D,0.0,0.0,D,43.0,14.0,4.0,5.0,0.0,14.0,7.0,13.0,1.0,1.0,1.0,0.0,0.0,Ses2020/2021
7340,2021-01-27,46.0,2.0,0.0,0.0,D,0.0,0.0,D,28.0,16.0,10.0,5.0,3.0,10.0,14.0,10.0,0.0,2.0,1.0,0.0,0.0,Ses2020/2021
7341,2021-01-27,1.0,37.0,1.0,1.0,D,1.0,0.0,H,20.0,8.0,19.0,2.0,6.0,12.0,10.0,5.0,11.0,1.0,1.0,0.0,0.0,Ses2020/2021
7342,2021-01-27,14.0,21.0,1.0,2.0,A,0.0,1.0,A,13.0,16.0,5.0,4.0,3.0,10.0,12.0,7.0,2.0,1.0,1.0,0.0,0.0,Ses2020/2021
7343,2021-01-28,16.0,13.0,1.0,3.0,A,0.0,1.0,A,60.0,3.0,14.0,2.0,7.0,9.0,11.0,1.0,2.0,1.0,2.0,0.0,0.0,Ses2020/2021
7344,2021-01-30,1.0,15.0,0.0,2.0,A,0.0,0.0,D,23.0,11.0,13.0,3.0,3.0,13.0,6.0,7.0,12.0,3.0,4.0,0.0,0.0,Ses2020/2021
7345,2021-01-30,34.0,40.0,1.0,0.0,H,0.0,0.0,D,10.0,11.0,6.0,2.0,4.0,7.0,10.0,1.0,6.0,1.0,2.0,0.0,0.0,Ses2020/2021
7346,2021-01-30,3.0,21.0,1.0,0.0,H,1.0,0.0,H,7.0,10.0,4.0,5.0,1.0,7.0,10.0,10.0,0.0,0.0,3.0,0.0,0.0,Ses2020/2021
7347,2021-01-30,17.0,2.0,2.0,2.0,D,0.0,1.0,A,15.0,5.0,12.0,3.0,7.0,9.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,Ses2020/2021
7348,2021-01-30,8.0,14.0,0.0,0.0,D,0.0,0.0,D,66.0,17.0,14.0,3.0,3.0,9.0,16.0,4.0,7.0,1.0,3.0,0.0,0.0,Ses2020/2021
7349,2021-01-30,22.0,0.0,0.0,1.0,A,0.0,1.0,A,42.0,20.0,8.0,5.0,4.0,12.0,11.0,7.0,1.0,1.0,0.0,0.0,0.0,Ses2020/2021
7350,2021-01-31,19.0,44.0,2.0,0.0,H,1.0,0.0,H,62.0,19.0,1.0,8.0,0.0,7.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,Ses2020/2021
7351,2021-01-31,37.0,25.0,1.0,3.0,A,1.0,1.0,D,59.0,18.0,8.0,8.0,7.0,17.0,16.0,6.0,4.0,0.0,3.0,0.0,0.0,Ses2020/2021
7352,2021-01-31,7.0,13.0,1.0,3.0,A,0.0,0.0,D,9.0,8.0,14.0,2.0,5.0,7.0,8.0,6.0,5.0,2.0,0.0,0.0,0.0,Ses2020/2021
7353,2021-01-31,46.0,16.0,1.0,0.0,H,1.0,0.0,H,13.0,16.0,8.0,5.0,4.0,11.0,11.0,9.0,2.0,2.0,1.0,0.0,0.0,Ses2020/2021
7354,2021-02-02,21.0,17.0,2.0,1.0,H,0.0,1.0,A,29.0,14.0,8.0,6.0,4.0,11.0,9.0,9.0,2.0,2.0,1.0,0.0,0.0,Ses2020/2021
7355,2021-02-02,40.0,8.0,2.0,1.0,H,1.0,1.0,D,28.0,11.0,9.0,7.0,3.0,11.0,8.0,9.0,6.0,3.0,2.0,0.0,2.0,Ses2020/2021
7356,2021-02-02,14.0,22.0,9.0,0.0,H,4.0,0.0,H,20.0,24.0,3.0,14.0,1.0,11.0,6.0,5.0,3.0,2.0,3.0,0.0,2.0,Ses2020/2021
7357,2021-02-02,15.0,34.0,1.0,2.0,A,1.0,2.0,A,61.0,21.0,6.0,5.0,3.0,14.0,11.0,9.0,1.0,1.0,3.0,0.0,0.0,Ses2020/2021
7358,2021-02-03,44.0,3.0,0.0,2.0,A,0.0,2.0,A,60.0,2.0,17.0,0.0,6.0,8.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,Ses2020/2021
7359,2021-02-03,2.0,37.0,0.0,2.0,A,0.0,2.0,A,4.0,8.0,9.0,1.0,5.0,17.0,10.0,5.0,2.0,3.0,1.0,0.0,0.0,Ses2020/2021
7360,2021-02-03,25.0,1.0,1.0,2.0,A,0.0,2.0,A,66.0,16.0,10.0,7.0,6.0,12.0,12.0,7.0,1.0,2.0,3.0,0.0,0.0,Ses2020/2021
7361,2021-02-03,0.0,7.0,1.0,3.0,A,0.0,0.0,D,43.0,9.0,20.0,2.0,10.0,11.0,15.0,7.0,3.0,1.0,1.0,0.0,0.0,Ses2020/2021
7362,2021-02-03,13.0,46.0,0.0,1.0,A,0.0,0.0,D,22.0,11.0,13.0,1.0,4.0,12.0,6.0,6.0,3.0,1.0,0.0,0.0,0.0,Ses2020/2021
